[09:26:22:0164]: 接收:FEFEFEFE6838AAAAAAAAAA681104343733374416
[13:04:59:0722]: 接收:FEFEFEFE6854AAAAAAAAAA681104343733376016
[13:05:00:0627]: 接收:FEFEFEFE6855AAAAAAAAAA681104343733376116
[13:05:01:0515]: 接收:FEFEFEFE6855AAAAAAAAAA681104343733376116
[13:05:02:0405]: 接收:FEFEFEFE6856AAAAAAAAAA681104343733376216
[13:05:03:0298]: 接收:FEFEFEFE6856AAAAAAAAAA681104343733376216
[13:05:04:0186]: 接收:FEFEFEFE6857AAAAAAAAAA681104343733376316
[13:05:05:0072]: 接收:FEFEFEFE6857AAAAAAAAAA681104343733376316
[13:05:05:0963]: 接收:FEFEFEFE6858AAAAAAAAAA681104343733376416
[13:05:06:0853]: 接收:FEFEFEFE6858AAAAAAAAAA681104343733376416
[13:05:07:0748]: 接收:FEFEFEFE6859AAAAAAAAAA681104343733376516
[13:05:08:0632]: 接收:FEFEFEFE6859AAAAAAAAAA681104343733376516
[13:05:09:0541]: 接收:FEFEFEFE6860AAAAAAAAAA681104343733376C16
[13:05:10:0411]: 接收:FEFEFEFE6860AAAAAAAAAA681104343733376C16
[13:05:11:0305]: 接收:FEFEFEFE6861AAAAAAAAAA681104343733376D16
[13:05:12:0201]: 接收:FEFEFEFE6861AAAAAAAAAA681104343733376D16
[13:05:13:0079]: 接收:FEFEFEFE6862AAAAAAAAAA681104343733376E16
[13:05:13:0972]: 接收:FEFEFEFE6862AAAAAAAAAA681104343733376E16
[13:05:14:0876]: 接收:FEFEFEFE6863AAAAAAAAAA681104343733376F16
[13:05:15:0741]: 接收:FEFEFEFE6863AAAAAAAAAA681104343733376F16
[13:05:16:0649]: 接收:FEFEFEFE6864AAAAAAAAAA681104343733377016
[13:05:17:0536]: 接收:FEFEFEFE6864AAAAAAAAAA681104343733377016
[13:05:18:0410]: 接收:FEFEFEFE6865AAAAAAAAAA681104343733377116
[13:05:19:0319]: 接收:FEFEFEFE6865AAAAAAAAAA681104343733377116
[13:05:20:0204]: 接收:FEFEFEFE6866AAAAAAAAAA681104343733377216
[13:05:21:0083]: 接收:FEFEFEFE6866AAAAAAAAAA681104343733377216
[13:05:21:0986]: 接收:FEFEFEFE6867AAAAAAAAAA681104343733377316
[13:05:22:0873]: 接收:FEFEFEFE6867AAAAAAAAAA681104343733377316
[13:05:23:0760]: 接收:FEFEFEFE6868AAAAAAAAAA681104343733377416
[13:05:24:0658]: 接收:FEFEFEFE6868AAAAAAAAAA681104343733377416
[13:05:25:0543]: 接收:FEFEFEFE6869AAAAAAAAAA681104343733377516
[13:05:26:0431]: 接收:FEFEFEFE6869AAAAAAAAAA681104343733377516
[13:05:27:0320]: 接收:FEFEFEFE6870AAAAAAAAAA681104343733377C16
[13:05:28:0207]: 接收:FEFEFEFE6870AAAAAAAAAA681104343733377C16
[13:05:29:0102]: 接收:FEFEFEFE6871AAAAAAAAAA681104343733377D16
[13:05:29:0987]: 接收:FEFEFEFE6871AAAAAAAAAA681104343733377D16
[13:05:30:0889]: 接收:FEFEFEFE6872AAAAAAAAAA681104343733377E16
[13:05:31:0778]: 接收:FEFEFEFE6872AAAAAAAAAA681104343733377E16
[13:05:32:0655]: 接收:FEFEFEFE6873AAAAAAAAAA681104343733377F16
[13:05:33:0566]: 接收:FEFEFEFE6873AAAAAAAAAA681104343733377F16
[13:05:34:0446]: 接收:FEFEFEFE6874AAAAAAAAAA681104343733378016
[13:05:35:0321]: 接收:FEFEFEFE6874AAAAAAAAAA681104343733378016
[13:05:36:0225]: 接收:FEFEFEFE6875AAAAAAAAAA681104343733378116
[13:05:37:0114]: 接收:FEFEFEFE6875AAAAAAAAAA681104343733378116
[13:05:38:0008]: 接收:FEFEFEFE6876AAAAAAAAAA681104343733378216
[13:05:38:0893]: 接收:FEFEFEFE6876AAAAAAAAAA681104343733378216
[13:05:39:0787]: 接收:FEFEFEFE6877AAAAAAAAAA681104343733378316
[13:05:40:0671]: 接收:FEFEFEFE6877AAAAAAAAAA681104343733378316
[13:05:41:0566]: 接收:FEFEFEFE6878AAAAAAAAAA681104343733378416
[13:05:42:0449]: 接收:FEFEFEFE6878AAAAAAAAAA681104343733378416
[13:05:43:0343]: 接收:FEFEFEFE6879AAAAAAAAAA681104343733378516
[13:05:44:0230]: 接收:FEFEFEFE6879AAAAAAAAAA681104343733378516
[13:05:45:0132]: 接收:FEFEFEFE6880AAAAAAAAAA681104343733378C16
[13:05:46:0009]: 接收:FEFEFEFE6880AAAAAAAAAA681104343733378C16
[13:05:46:0895]: 接收:FEFEFEFE6881AAAAAAAAAA681104343733378D16
[13:05:47:0803]: 接收:FEFEFEFE6881AAAAAAAAAA681104343733378D16
[13:05:48:0673]: 接收:FEFEFEFE6882AAAAAAAAAA681104343733378E16
[13:05:49:0564]: 接收:FEFEFEFE6882AAAAAAAAAA681104343733378E16
[13:05:50:0467]: 接收:FEFEFEFE6883AAAAAAAAAA681104343733378F16
[13:05:51:0342]: 接收:FEFEFEFE6883AAAAAAAAAA681104343733378F16
[13:05:52:0250]: 接收:FEFEFEFE6884AAAAAAAAAA681104343733379016
[13:05:53:0139]: 接收:FEFEFEFE6884AAAAAAAAAA681104343733379016
[13:05:54:0010]: 接收:FEFEFEFE6885AAAAAAAAAA681104343733379116
[13:05:54:0914]: 接收:FEFEFEFE6885AAAAAAAAAA681104343733379116
[13:05:55:0807]: 接收:FEFEFEFE6886AAAAAAAAAA681104343733379216
[13:05:56:0684]: 接收:FEFEFEFE6886AAAAAAAAAA681104343733379216
[13:05:57:0585]: 接收:FEFEFEFE6887AAAAAAAAAA681104343733379316
[13:05:58:0471]: 接收:FEFEFEFE6887AAAAAAAAAA681104343733379316
[13:05:59:0364]: 接收:FEFEFEFE6888AAAAAAAAAA681104343733379416
[13:06:00:0253]: 接收:FEFEFEFE6888AAAAAAAAAA681104343733379416
[13:06:01:0147]: 接收:FEFEFEFE6889AAAAAAAAAA681104343733379516
[13:06:02:0029]: 接收:FEFEFEFE6889AAAAAAAAAA681104343733379516
[13:06:02:0918]: 接收:FEFEFEFE6890AAAAAAAAAA681104343733379C16
[13:06:03:0814]: 接收:FEFEFEFE6890AAAAAAAAAA681104343733379C16
[13:06:04:0715]: 接收:FEFEFEFE6891AAAAAAAAAA681104343733379D16
[13:06:05:0585]: 接收:FEFEFEFE6891AAAAAAAAAA681104343733379D16
[13:06:06:0489]: 接收:FEFEFEFE6892AAAAAAAAAA681104343733379E16
[13:06:07:0380]: 接收:FEFEFEFE6892AAAAAAAAAA681104343733379E16
[13:06:08:0252]: 接收:FEFEFEFE6893AAAAAAAAAA681104343733379F16
[13:06:09:0165]: 接收:FEFEFEFE6893AAAAAAAAAA681104343733379F16
[13:06:10:0047]: 接收:FEFEFEFE6894AAAAAAAAAA68110434373337A016
[13:06:10:0920]: 接收:FEFEFEFE6894AAAAAAAAAA68110434373337A016
[13:06:11:0833]: 接收:FEFEFEFE6895AAAAAAAAAA68110434373337A116
[13:06:12:0723]: 接收:FEFEFEFE6895AAAAAAAAAA68110434373337A116
[13:06:13:0612]: 接收:FEFEFEFE6896AAAAAAAAAA68110434373337A216
[13:06:14:0500]: 接收:FEFEFEFE6896AAAAAAAAAA68110434373337A216
[13:06:15:0382]: 接收:FEFEFEFE6897AAAAAAAAAA68110434373337A316
[13:06:16:0270]: 接收:FEFEFEFE6897AAAAAAAAAA68110434373337A316
[13:06:17:0160]: 接收:FEFEFEFE6898AAAAAAAAAA68110434373337A416
[13:06:18:0056]: 接收:FEFEFEFE6898AAAAAAAAAA68110434373337A416
[13:06:18:0938]: 接收:FEFEFEFE6899AAAAAAAAAA68110434373337A516
[13:06:19:0833]: 接收:FEFEFEFE6899AAAAAAAAAA68110434373337A516
[13:06:20:0891]: 接收:F8F8F83F3FF8809E98663F3F986698663F3F986698663F3F9866809E3F3F068018803F3F661E1E3F3FE6188606
[13:06:21:0845]: 接收:F8F8F8F83F3F809E98663F3F986698663F3F986698663F3F9866809E3F3F068018803F3F661E1E3F3FE6188606
[13:06:22:0808]: 接收:F8F8F8F83F3F803F9E86988698863F3F988698863F3F983F8698803F3FCF3F3F068018803F3F661E1E3F3F668078E0
[13:06:23:0781]: 接收:F8F8F8F83F3F803F9E86988698863F3F988698863F3F983F8698803F3FCF3F3F068018803F3F661E1E3F3F668078E0
[13:06:24:0729]: 接收:F8F8F8F83F3F809E98663F3F986698663F3F986698663F3F983F3F333F3F809E06803F3F18801E983F3F1E3F7866FE78E0
[13:06:25:0682]: 接收:F8F8F83F3FF8809E98663F3F986698663F3F986698663F3F9866809E3F3F068018803F3F1E981E783F3F66FE78E0
[13:06:26:0646]: 接收:F8F8F83F3FF8803F9E86988698863F3F988698863F3F983F8698803F3FCF3F3F068018803F3F1E981E783F3FFE1E78E0
[13:06:27:0603]: 接收:F8F8F8F83F3F803F9E86988698863F3F988698863F3F983F8698803F3FCF3F3F068018803F3F1E981E783F3FFE1E78E0
[13:06:28:0566]: 接收:F8F8F8F83F3F809E98663F3F986698663F3F986698663F3F9866809E3F3F068018803F3F18E63F3F1E3C3F3F607E78E0
[13:06:29:0523]: 接收:F8F8F8F83F3F809E98663F3F986698663F3F986698663F3F9866809E3F3F068018803F3F18E63F3F1E3C3F3F607E78E0
[13:06:30:0488]: 接收:F8F8F8F83F3F803F9E86988698833F3F988698863F3F983F8698803F3FCF3F3F068018803F3F18E63F3F1E3CF81806
[13:06:31:0454]: 接收:F8F8F8F83F3F803F9E86988698863F3F988698863F3F983F8698803F3FCF3F3F068018803F3F18E63F3F1E3CF81806
[13:06:32:0463]: 接收:FEFEFEFE6817004345AAAAAAAAAAAA005B4F05010740010200003C1F16
[13:06:32:0468]: 发送:681700C34530000000000100C6170501074001020000FF1F16

[13:06:33:0399]: 接收:FEFEFEFE681700434500AAAAAAAAAA00924305010740010200003C1F16
[13:06:34:0320]: 接收:FEFEFEFE681700434500AAAAAAAAAA00924305010740010200003C1F16
[13:06:35:0256]: 接收:FEFEFEFE681700434501AAAAAAAAAA0047DC05010740010200003C1F16
[13:06:35:0264]: 发送:681700C34501000000000100595E05010740010200003C1F16

[13:06:36:0180]: 接收:FEFEFEFE681700434501AAAAAAAAAA0047DC05010740010200003C1F16
[13:06:36:0189]: 发送:681700C34501000000000100595E05010740010200003C1F16

[13:06:37:0113]: 接收:FEFEFEFE681700434502AAAAAAAAAA00297405010740010200003C1F16
[13:06:37:0120]: 发送:681700C3450200000000010037F605010740010200003C1F16

[13:06:38:0032]: 接收:FEFEFEFE681700434502AAAAAAAAAA00297405010740010200003C1F16
[13:06:38:0040]: 发送:681700C3450200000000010037F605010740010200003C1F16

[13:06:38:0987]: 接收:FEFEFEFE681700434503AAAAAAAAAA00FCEB05010740010200003C1F16
[13:06:38:0996]: 发送:681700C34503000000000100E26905010740010200003C1F16

[13:06:39:0905]: 接收:FEFEFEFE681700434503AAAAAAAAAA00FCEB05010740010200003C1F16
[13:06:39:0909]: 发送:681700C34503000000000100E26905010740010200003C1F16

[13:06:40:0826]: 接收:FEFEFEFE681700434504AAAAAAAAAA00E42C05010740010200003C1F16
[13:06:40:0837]: 发送:681700C34504000000000100FAAE05010740010200003C1F16

[13:06:41:0763]: 接收:FEFEFEFE681700434504AAAAAAAAAA00E42C05010740010200003C1F16
[13:06:41:0771]: 发送:681700C34504000000000100FAAE05010740010200003C1F16

[13:06:42:0681]: 接收:FEFEFEFE681700434505AAAAAAAAAA0031B305010740010200003C1F16
[13:06:42:0689]: 发送:681700C345050000000001002F3105010740010200003C1F16

[13:06:43:0618]: 接收:FEFEFEFE681700434505AAAAAAAAAA0031B305010740010200003C1F16
[13:06:43:0628]: 发送:681700C345050000000001002F3105010740010200003C1F16

[13:06:44:0561]: 接收:FEFEFEFE681700434506AAAAAAAAAA005F1B05010740010200003C1F16
[13:06:44:0570]: 发送:681700C34506000000000100419905010740010200003C1F16

[13:06:45:0493]: 接收:FEFEFEFE681700434506AAAAAAAAAA005F1B05010740010200003C1F16
[13:06:45:0502]: 发送:681700C34506000000000100419905010740010200003C1F16

[13:06:46:0418]: 接收:FEFEFEFE681700434507AAAAAAAAAA008A8405010740010200003C1F16
[13:06:46:0433]: 发送:681700C34507000000000100940605010740010200003C1F16

[13:06:47:0350]: 接收:FEFEFEFE681700434507AAAAAAAAAA008A8405010740010200003C1F16
[13:06:47:0359]: 发送:681700C34507000000000100940605010740010200003C1F16

[13:06:48:0268]: 接收:FEFEFEFE681700434508AAAAAAAAAA007E9D05010740010200003C1F16
[13:06:48:0276]: 发送:681700C34508000000000100601F05010740010200003C1F16

[13:06:49:0207]: 接收:FEFEFEFE681700434508AAAAAAAAAA007E9D05010740010200003C1F16
[13:06:49:0215]: 发送:681700C34508000000000100601F05010740010200003C1F16

[13:06:50:0140]: 接收:FEFEFEFE681700434509AAAAAAAAAA00AB0205010740010200003C1F16
[13:06:50:0149]: 发送:681700C34509000000000100B58005010740010200003C1F16

[13:06:51:0059]: 接收:FEFEFEFE681700434509AAAAAAAAAA00AB0205010740010200003C1F16
[13:06:51:0067]: 发送:681700C34509000000000100B58005010740010200003C1F16

[13:06:51:0996]: 接收:FEFEFEFE681700434510AAAAAAAAAA005BF605010740010200003C1F16
[13:06:52:0008]: 发送:681700C34510000000000100457405010740010200003C1F16

[13:06:52:0915]: 接收:FEFEFEFE681700434510AAAAAAAAAA005BF605010740010200003C1F16
[13:06:52:0923]: 发送:681700C34510000000000100457405010740010200003C1F16

[13:06:53:0856]: 接收:FEFEFEFE681700434511AAAAAAAAAA008E6905010740010200003C1F16
[13:06:53:0865]: 发送:681700C3451100000000010090EB05010740010200003C1F16

[13:06:54:0793]: 接收:FEFEFEFE681700434511AAAAAAAAAA008E6905010740010200003C1F16
[13:06:54:0801]: 发送:681700C3451100000000010090EB05010740010200003C1F16

[13:06:55:0727]: 接收:FEFEFEFE681700434512AAAAAAAAAA00E0C105010740010200003C1F16
[13:06:55:0735]: 发送:681700C34512000000000100FE4305010740010200003C1F16

[13:06:56:0652]: 接收:FEFEFEFE681700434512AAAAAAAAAA00E0C105010740010200003C1F16
[13:06:56:0660]: 发送:681700C34512000000000100FE4305010740010200003C1F16

[13:06:57:0567]: 接收:FEFEFEFE681700434513AAAAAAAAAA00355E05010740010200003C1F16
[13:06:57:0581]: 发送:681700C345130000000001002BDC05010740010200003C1F16

[13:06:58:0500]: 接收:FEFEFEFE681700434513AAAAAAAAAA00355E05010740010200003C1F16
[13:06:58:0509]: 发送:681700C345130000000001002BDC05010740010200003C1F16

[13:06:59:0436]: 接收:FEFEFEFE681700434514AAAAAAAAAA002D9905010740010200003C1F16
[13:06:59:0445]: 发送:681700C34514000000000100331B05010740010200003C1F16

[13:07:00:0380]: 接收:FEFEFEFE681700434514AAAAAAAAAA002D9905010740010200003C1F16
[13:07:00:0388]: 发送:681700C34514000000000100331B05010740010200003C1F16

[13:07:01:0296]: 接收:FEFEFEFE681700434515AAAAAAAAAA00F80605010740010200003C1F16
[13:07:01:0304]: 发送:681700C34515000000000100E68405010740010200003C1F16

[13:07:02:0232]: 接收:FEFEFEFE681700434515AAAAAAAAAA00F80605010740010200003C1F16
[13:07:02:0241]: 发送:681700C34515000000000100E68405010740010200003C1F16

[13:07:03:0149]: 接收:FEFEFEFE681700434516AAAAAAAAAA0096AE05010740010200003C1F16
[13:07:03:0161]: 发送:681700C34516000000000100882C05010740010200003C1F16

[13:07:04:0071]: 接收:FEFEFEFE681700434516AAAAAAAAAA0096AE05010740010200003C1F16
[13:07:04:0081]: 发送:681700C34516000000000100882C05010740010200003C1F16

[13:07:05:0023]: 接收:FEFEFEFE681700434517AAAAAAAAAA00433105010740010200003C1F16
[13:07:05:0031]: 发送:681700C345170000000001005DB305010740010200003C1F16

[13:07:05:0942]: 接收:FEFEFEFE681700434517AAAAAAAAAA00433105010740010200003C1F16
[13:07:05:0950]: 发送:681700C345170000000001005DB305010740010200003C1F16

[13:07:06:0880]: 接收:FEFEFEFE681700434518AAAAAAAAAA00B72805010740010200003C1F16
[13:07:06:0888]: 发送:681700C34518000000000100A9AA05010740010200003C1F16

[13:07:07:0798]: 接收:FEFEFEFE681700434518AAAAAAAAAA00B72805010740010200003C1F16
[13:07:07:0803]: 发送:681700C34518000000000100A9AA05010740010200003C1F16

[13:07:08:0735]: 接收:FEFEFEFE681700434519AAAAAAAAAA0062B705010740010200003C1F16
[13:07:08:0747]: 发送:681700C345190000000001007C3505010740010200003C1F16

[13:07:09:0669]: 接收:FEFEFEFE681700434519AAAAAAAAAA0062B705010740010200003C1F16
[13:07:09:0678]: 发送:681700C345190000000001007C3505010740010200003C1F16

[13:07:10:0591]: 接收:FEFEFEFE681700434520AAAAAAAAAA00112005010740010200003C1F16
[13:07:10:0599]: 发送:681700C345200000000001000FA205010740010200003C1F16

[13:07:11:0528]: 接收:FEFEFEFE681700434520AAAAAAAAAA00112005010740010200003C1F16
[13:07:11:0537]: 发送:681700C345200000000001000FA205010740010200003C1F16

[13:07:12:0453]: 接收:FEFEFEFE681700434521AAAAAAAAAA00C4BF05010740010200003C1F16
[13:07:12:0462]: 发送:681700C34521000000000100DA3D05010740010200003C1F16

[13:07:13:0385]: 接收:FEFEFEFE681700434521AAAAAAAAAA00C4BF05010740010200003C1F16
[13:07:13:0394]: 发送:681700C34521000000000100DA3D05010740010200003C1F16

[13:07:14:0306]: 接收:FEFEFEFE681700434522AAAAAAAAAA00AA1705010740010200003C1F16
[13:07:14:0321]: 发送:681700C34522000000000100B49505010740010200003C1F16

[13:07:15:0255]: 接收:FEFEFEFE681700434522AAAAAAAAAA00AA1705010740010200003C1F16
[13:07:15:0265]: 发送:681700C34522000000000100B49505010740010200003C1F16

[13:07:16:0179]: 接收:FEFEFEFE681700434523AAAAAAAAAA007F8805010740010200003C1F16
[13:07:16:0189]: 发送:681700C34523000000000100610A05010740010200003C1F16

[13:07:17:0111]: 接收:FEFEFEFE681700434523AAAAAAAAAA007F8805010740010200003C1F16
[13:07:17:0119]: 发送:681700C34523000000000100610A05010740010200003C1F16

[13:07:18:0031]: 接收:FEFEFEFE681700434524AAAAAAAAAA00674F05010740010200003C1F16
[13:07:18:0041]: 发送:681700C3452400000000010079CD05010740010200003C1F16

[13:07:18:0952]: 接收:FEFEFEFE681700434524AAAAAAAAAA00674F05010740010200003C1F16
[13:07:18:0959]: 发送:681700C3452400000000010079CD05010740010200003C1F16

[13:07:19:0887]: 接收:FEFEFEFE681700434525AAAAAAAAAA00B2D005010740010200003C1F16
[13:07:19:0899]: 发送:681700C34525000000000100AC5205010740010200003C1F16

[13:07:20:0825]: 接收:FEFEFEFE681700434525AAAAAAAAAA00B2D005010740010200003C1F16
[13:07:20:0833]: 发送:681700C34525000000000100AC5205010740010200003C1F16

[13:07:21:0769]: 接收:FEFEFEFE681700434526AAAAAAAAAA00DC7805010740010200003C1F16
[13:07:21:0777]: 发送:681700C34526000000000100C2FA05010740010200003C1F16

[13:07:22:0683]: 接收:FEFEFEFE681700434526AAAAAAAAAA00DC7805010740010200003C1F16
[13:07:22:0691]: 发送:681700C34526000000000100C2FA05010740010200003C1F16

[13:07:23:0622]: 接收:FEFEFEFE681700434527AAAAAAAAAA0009E705010740010200003C1F16
[13:07:23:0632]: 发送:681700C34527000000000100176505010740010200003C1F16

[13:07:24:0543]: 接收:FEFEFEFE681700434527AAAAAAAAAA0009E705010740010200003C1F16
[13:07:24:0551]: 发送:681700C34527000000000100176505010740010200003C1F16

[13:07:25:0479]: 接收:FEFEFEFE681700434528AAAAAAAAAA00FDFE05010740010200003C1F16
[13:07:25:0485]: 发送:681700C34528000000000100E37C05010740010200003C1F16

[13:07:26:0419]: 接收:FEFEFEFE681700434528AAAAAAAAAA00FDFE05010740010200003C1F16
[13:07:26:0430]: 发送:681700C34528000000000100E37C05010740010200003C1F16

[13:07:27:0338]: 接收:FEFEFEFE681700434529AAAAAAAAAA00286105010740010200003C1F16
[13:07:27:0346]: 发送:681700C3452900000000010036E305010740010200003C1F16

[13:07:28:0268]: 接收:FEFEFEFE681700434529AAAAAAAAAA00286105010740010200003C1F16
[13:07:28:0276]: 发送:681700C3452900000000010036E305010740010200003C1F16

[13:07:29:0188]: 接收:FEFEFEFE681700434530AAAAAAAAAA00D89505010740010200003C1F16
[13:07:29:0196]: 发送:681700C34530000000000100C61705010740010200003C1F16

[13:07:30:0125]: 接收:FEFEFEFE681700434530AAAAAAAAAA00D89505010740010200003C1F16
[13:07:30:0133]: 发送:681700C34530000000000100C61705010740010200003C1F16

[13:07:31:0061]: 接收:FEFEFEFE681700434531AAAAAAAAAA000D0A05010740010200003C1F16
[13:07:31:0977]: 接收:FEFEFEFE681700434531AAAAAAAAAA000D0A05010740010200003C1F16
[13:07:32:0913]: 接收:FEFEFEFE681700434532AAAAAAAAAA0063A205010740010200003C1F16
[13:07:33:0841]: 接收:FEFEFEFE681700434532AAAAAAAAAA0063A205010740010200003C1F16
[13:07:34:0777]: 接收:FEFEFEFE681700434533AAAAAAAAAA00B63D05010740010200003C1F16
[13:07:35:0694]: 接收:FEFEFEFE681700434533AAAAAAAAAA00B63D05010740010200003C1F16
[13:07:36:0643]: 接收:FEFEFEFE681700434534AAAAAAAAAA00AEFA05010740010200003C1F16
[13:07:37:0563]: 接收:FEFEFEFE681700434534AAAAAAAAAA00AEFA05010740010200003C1F16
[13:07:38:0505]: 接收:FEFEFEFE681700434535AAAAAAAAAA007B6505010740010200003C1F16
[13:07:39:0419]: 接收:FEFEFEFE681700434535AAAAAAAAAA007B6505010740010200003C1F16
[13:07:40:0341]: 接收:FEFEFEFE681700434536AAAAAAAAAA0015CD05010740010200003C1F16
[13:07:41:0299]: 接收:FEFEFEFE681700434536AAAAAAAAAA0015CD05010740010200003C1F16
[13:07:42:0218]: 接收:FEFEFEFE681700434537AAAAAAAAAA00C05205010740010200003C1F16
[13:07:43:0153]: 接收:FEFEFEFE681700434537AAAAAAAAAA00C05205010740010200003C1F16
[13:07:44:0072]: 接收:FEFEFEFE681700434538AAAAAAAAAA00344B05010740010200003C1F16
[13:07:45:0013]: 接收:FEFEFEFE681700434538AAAAAAAAAA00344B05010740010200003C1F16
[13:07:45:0933]: 接收:FEFEFEFE681700434539AAAAAAAAAA00E1D405010740010200003C1F16
[13:07:46:0864]: 接收:FEFEFEFE681700434539AAAAAAAAAA00E1D405010740010200003C1F16
[13:07:47:0801]: 接收:FEFEFEFE681700434540AAAAAAAAAA00948405010740010200003C1F16
[13:07:48:0716]: 接收:FEFEFEFE681700434540AAAAAAAAAA00948405010740010200003C1F16
[13:07:49:0652]: 接收:FEFEFEFE681700434541AAAAAAAAAA00411B05010740010200003C1F16
[13:07:50:0581]: 接收:FEFEFEFE681700434541AAAAAAAAAA00411B05010740010200003C1F16
[13:07:51:0525]: 接收:FEFEFEFE681700434542AAAAAAAAAA002FB305010740010200003C1F16
[13:07:52:0450]: 接收:FEFEFEFE681700434542AAAAAAAAAA002FB305010740010200003C1F16
[13:07:53:0382]: 接收:FEFEFEFE681700434543AAAAAAAAAA00FA2C05010740010200003C1F16
[13:07:54:0306]: 接收:FEFEFEFE681700434543AAAAAAAAAA00FA2C05010740010200003C1F16
[13:07:55:0222]: 接收:FEFEFEFE681700434544AAAAAAAAAA00E2EB05010740010200003C1F16
[13:07:56:0163]: 接收:FEFEFEFE681700434544AAAAAAAAAA00E2EB05010740010200003C1F16
[13:07:57:0101]: 接收:FEFEFEFE681700434545AAAAAAAAAA00377405010740010200003C1F16
[13:07:58:0034]: 接收:FEFEFEFE681700434545AAAAAAAAAA00377405010740010200003C1F16
[13:07:58:0959]: 接收:FEFEFEFE681700434546AAAAAAAAAA0059DC05010740010200003C1F16
[13:07:59:0887]: 接收:FEFEFEFE681700434546AAAAAAAAAA0059DC05010740010200003C1F16
[13:08:00:0812]: 接收:FEFEFEFE681700434547AAAAAAAAAA008C4305010740010200003C1F16
[13:08:01:0732]: 接收:FEFEFEFE681700434547AAAAAAAAAA008C4305010740010200003C1F16
[13:08:02:0679]: 接收:FEFEFEFE681700434548AAAAAAAAAA00785A05010740010200003C1F16
[13:08:03:0600]: 接收:FEFEFEFE681700434548AAAAAAAAAA00785A05010740010200003C1F16
[13:08:04:0541]: 接收:FEFEFEFE681700434549AAAAAAAAAA00ADC505010740010200003C1F16
[13:08:05:0460]: 接收:FEFEFEFE681700434549AAAAAAAAAA00ADC505010740010200003C1F16
[13:08:06:0393]: 接收:FEFEFEFE681700434550AAAAAAAAAA005D3105010740010200003C1F16
[13:08:07:0332]: 接收:FEFEFEFE681700434550AAAAAAAAAA005D3105010740010200003C1F16
[13:08:08:0252]: 接收:FEFEFEFE681700434551AAAAAAAAAA0088AE05010740010200003C1F16
[13:08:09:0192]: 接收:FEFEFEFE681700434551AAAAAAAAAA0088AE05010740010200003C1F16
[13:08:10:0108]: 接收:FEFEFEFE681700434552AAAAAAAAAA00E60605010740010200003C1F16
[13:08:11:0048]: 接收:FEFEFEFE681700434552AAAAAAAAAA00E60605010740010200003C1F16
[13:08:11:0960]: 接收:FEFEFEFE681700434553AAAAAAAAAA00339905010740010200003C1F16
[13:08:12:0913]: 接收:FEFEFEFE681700434553AAAAAAAAAA00339905010740010200003C1F16
[13:08:13:0835]: 接收:FEFEFEFE681700434554AAAAAAAAAA002B5E05010740010200003C1F16
[13:08:14:0770]: 接收:FEFEFEFE681700434554AAAAAAAAAA002B5E05010740010200003C1F16
[13:08:15:0689]: 接收:FEFEFEFE681700434555AAAAAAAAAA00FEC105010740010200003C1F16
[13:08:16:0610]: 接收:FEFEFEFE681700434555AAAAAAAAAA00FEC105010740010200003C1F16
[13:08:17:0562]: 接收:FEFEFEFE681700434556AAAAAAAAAA00906905010740010200003C1F16
[13:08:18:0486]: 接收:FEFEFEFE681700434556AAAAAAAAAA00906905010740010200003C1F16
[13:08:19:0420]: 接收:FEFEFEFE681700434557AAAAAAAAAA0045F605010740010200003C1F16
[13:08:20:0340]: 接收:FEFEFEFE681700434557AAAAAAAAAA0045F605010740010200003C1F16
[13:08:21:0281]: 接收:FEFEFEFE681700434558AAAAAAAAAA00B1EF05010740010200003C1F16
[13:08:22:0198]: 接收:FEFEFEFE681700434558AAAAAAAAAA00B1EF05010740010200003C1F16
[13:08:23:0148]: 接收:FEFEFEFE681700434559AAAAAAAAAA00647005010740010200003C1F16
[13:08:24:0066]: 接收:FEFEFEFE681700434559AAAAAAAAAA00647005010740010200003C1F16
[13:08:24:0986]: 接收:FEFEFEFE681700434560AAAAAAAAAA0017E705010740010200003C1F16
[13:08:25:0927]: 接收:FEFEFEFE681700434560AAAAAAAAAA0017E705010740010200003C1F16
[13:08:26:0843]: 接收:FEFEFEFE681700434561AAAAAAAAAA00C27805010740010200003C1F16
[13:08:27:0783]: 接收:FEFEFEFE681700434561AAAAAAAAAA00C27805010740010200003C1F16
[13:08:28:0716]: 接收:FEFEFEFE681700434562AAAAAAAAAA00ACD005010740010200003C1F16
[13:08:29:0659]: 接收:FEFEFEFE681700434562AAAAAAAAAA00ACD005010740010200003C1F16
[13:08:30:0580]: 接收:FEFEFEFE681700434563AAAAAAAAAA00794F05010740010200003C1F16
[13:08:31:0500]: 接收:FEFEFEFE681700434563AAAAAAAAAA00794F05010740010200003C1F16
[13:08:32:0432]: 接收:FEFEFEFE681700434564AAAAAAAAAA00618805010740010200003C1F16
[13:08:33:0365]: 接收:FEFEFEFE681700434564AAAAAAAAAA00618805010740010200003C1F16
[13:08:34:0301]: 接收:FEFEFEFE681700434565AAAAAAAAAA00B41705010740010200003C1F16
[13:08:35:0221]: 接收:FEFEFEFE681700434565AAAAAAAAAA00B41705010740010200003C1F16
